Application,Policy,Hostname,UserEmail,Result,ExitCode,LastResult,Version,LastSeen,UUID
Google Chrome,Chrome Patching,Delilahs-Mac.local,Delilah@example.com,Success,0,Success,112.0.5615,04/05/2023,49CF062A
Google Chrome,Chrome Patching,Arianas-Mac.local,Ariana@example.com,Waiting,1,Waiting,109.0.5414,04/05/2023,95DE8B65
Google Chrome,Chrome Patching,Timothys-Mac.local,Timothy@example.com,Success,0,Success,113.0.5672,04/05/2023,90ED112F
Google Chrome,Chrome Patching,Archers-Mac.local,Archer@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,BCBBB910
Google Chrome,Chrome Patching,Alanis-Mac.local,Alani@example.com,Success,0,Success,112.0.5615,04/05/2023,D46625CC
Google Chrome,Chrome Patching,Azaleas-Mac.local,Azalea@example.com,Success,0,Success,112.0.5615,04/05/2023,EA45047B
Google Chrome,Chrome Patching,Adams-Mac.local,Adam@example.com,Success,0,Success,112.0.5615,04/05/2023,52D85663
Google Chrome,Chrome Patching,Romeos-Mac.local,Romeo@example.com,Success,0,Success,112.0.5615,04/05/2023,E14055A0
Google Chrome,Chrome Patching,Pariss-Mac.local,Paris@example.com,Success,0,Success,113.0.5672,04/05/2023,36E23939
Google Chrome,Chrome Patching,Claires-Mac.local,Claire@example.com,Success,0,Success,105.0.5195,04/05/2023,03EF4791
Google Chrome,Chrome Patching,Addisons-Mac.local,Addison@example.com,Success,0,Success,109.0.5414,04/05/2023,570613C4
Google Chrome,Chrome Patching,Amiras-Mac.local,Amira@example.com,Success,0,Success,112.0.5615,04/05/2023,968F0E82
Google Chrome,Chrome Patching,Blakes-Mac.local,Blake@example.com,Success,0,Success,112.0.5615,04/05/2023,574BF013
Google Chrome,Chrome Patching,Adelines-Mac.local,Adeline@example.com,Success,0,Success,112.0.5615,04/05/2023,C31ADEB5
Google Chrome,Chrome Patching,Valerias-Mac.local,Valeria@example.com,Success,0,Success,109.0.5414,04/05/2023,2016C1B3
Google Chrome,Chrome Patching,Wyatts-Mac.local,Wyatt@example.com,Success,0,Success,112.0.5615,04/05/2023,FF00F756
Google Chrome,Chrome Patching,Ellianas-Mac.local,Elliana@example.com,Success,0,Success,112.0.5615,04/05/2023,3B67FCA8
Google Chrome,Chrome Patching,Faiths-Mac.local,Faith@example.com,Success,0,Success,112.0.5615,04/05/2023,3F51C996
Google Chrome,Chrome Patching,Kylers-Mac.local,Kyler@example.com,Success,0,Success,104.0.5112,04/05/2023,E1634043
Google Chrome,Chrome Patching,Noahs-Mac.local,Noah@example.com,Success,0,Success,109.0.5414,04/05/2023,A9F28CC9
Google Chrome,Chrome Patching,Malanis-Mac.local,Malani@example.com,Success,0,Success,112.0.5615,04/05/2023,051BC46E
Google Chrome,Chrome Patching,Tristans-Mac.local,Tristan@example.com,Success,0,Success,109.0.5414,04/05/2023,A5E2C825
Google Chrome,Chrome Patching,Elles-Mac.local,Elle@example.com,Success,0,Success,109.0.5414,04/05/2023,A7B5BC3A
Google Chrome,Chrome Patching,Dakotas-Mac.local,Dakota@example.com,Success,0,Success,109.0.5414,04/05/2023,05BAFE29
Google Chrome,Chrome Patching,Zaydens-Mac.local,Zayden@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,C1698DD2
Google Chrome,Chrome Patching,Kaidens-Mac.local,Kaiden@example.com,Success,0,Success,105.0.5195,04/05/2023,995BE8B5
Google Chrome,Chrome Patching,Maximilianos-Mac.local,Maximiliano@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,290E82B2
Google Chrome,Chrome Patching,Kinsleys-Mac.local,Kinsley@example.com,Success,0,Success,111.0.5563,04/05/2023,577B58BC
Google Chrome,Chrome Patching,Callums-Mac.local,Callum@example.com,Success,0,Success,112.0.5615,04/05/2023,7FB2E286
Google Chrome,Chrome Patching,Paislees-Mac.local,Paislee@example.com,Success,0,Success,112.0.5615,04/05/2023,DC476FB5
Google Chrome,Chrome Patching,Desmonds-Mac.local,Desmond@example.com,Success,0,Success,113.0.5672,04/05/2023,5F6881BF
Google Chrome,Chrome Patching,Rylans-Mac.local,Rylan@example.com,Success,0,Success,112.0.5615,04/05/2023,489DB949
Google Chrome,Chrome Patching,Charlies-Mac.local,Charlie@example.com,Success,0,Success,104.0.5112,04/05/2023,778F9FB1
Google Chrome,Chrome Patching,Braxtons-Mac.local,Braxton@example.com,Success,0,Success,113.0.5672,04/05/2023,57B128D9
Google Chrome,Chrome Patching,Emmas-Mac.local,Emma@example.com,Success,0,Success,105.0.5195,04/05/2023,B2BC55C0
Google Chrome,Chrome Patching,Charlees-Mac.local,Charlee@example.com,Success,0,Success,113.0.5672,04/05/2023,0A4FC48E
Google Chrome,Chrome Patching,Gideons-Mac.local,Gideon@example.com,Success,0,Success,112.0.5615,04/05/2023,6E18AFF6
Google Chrome,Chrome Patching,Brantleys-Mac.local,Brantley@example.com,Success,0,Success,112.0.5615,04/05/2023,6F7A83E2
Google Chrome,Chrome Patching,Lawsons-Mac.local,Lawson@example.com,Success,0,Success,112.0.5615,04/05/2023,AA6359FF
Google Chrome,Chrome Patching,Philips-Mac.local,Philip@example.com,Success,0,Success,109.0.5414,04/05/2023,8C0EDE95
